OBJECTID,BLOCKID,ROWNBR,BLOCK_ST,BLOCK_END,WIDTH_OFFS,GEOBASYS,SPACELENGT,SPACETYPE,SPACETYPED,TIME_LIMIT,SPACE_NB,CATEGORY,SIDE,CURRENT_ST,ELMNTKEY,SHAPE_Leng
20002,25-00,,249.500000000000000,279.000000000000000,-21,,30,TAZ,TOW AWAY ZONE,,-71,NP,SE,INSVC,58682,29.419137750231819
20046,25-00,,221.500000000000000,239.500000000000000,21,,18,PS,PAY STATION,240,-66,PAID,NW,INSVC,58681,17.950638501388369
20067,26-00,,244.500000000000000,283.000000000000000,-28,,38,BA,BARRIER AREA,,-75/77,NS,SE,INSVC,58614,38.380865383247297
20084,04-25,,114.000000000000000,121.000000000000000,30,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28957,6.981173669248574
20148,25-02,,81.000000000000000,100.000000000000000,23,,19,PS-LAY,PAY STATION - BUS LAYOVER,240,-04,PAID,NW,INSVC,58685,18.999660722104498
20250,04-25,,140.000000000000000,159.000000000000000,-28,,19,PS,PAY STATION,240,-10,PAID,NE,INSVC,28958,18.948883334722417
20271,25-02,,63.000000000000000,81.000000000000000,23,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-02,PAID,NW,INSVC,58685,17.999692191412770
20372,04-25,,253.000000000000000,270.000000000000000,-28,,17,PS,PAY STATION,240,-20,PAID,NE,INSVC,28958,16.954288717983886
20434,04-25,,20.000000000000000,21.000000000000000,30,,1,CLR,CLEARANCE,,,NP,SW,INSVC,28957,0.997342508049295
20499,25-02,,144.000000000000000,149.000000000000000,23,,5,CLR,CLEARANCE,,,NP,NW,INSVC,58685,4.999898723544077
20601,04-25,,22.500000000000000,33.500000000000000,-28,,11,XW,CROSSWALK,,,NS,NE,INSVC,28958,10.970367136519046
20664,25-02,,100.000000000000000,107.000000000000000,23,,7,CLR,CLEARANCE,,,NP,NW,INSVC,58685,6.999835796838155
20729,25-02,,40.000000000000000,63.000000000000000,23,,23,CRBBLB,CURB BULB,,-00,NS,NW,INSVC,58685,22.999586583701610
20785,04-25,,166.500000000000000,201.500000000000000,30,,35,PLZ,PASSENGER LOAD ZONE,3,-13/15,ZONE,SW,INSVC,28957,34.905829534691591
20830,04-25,,33.500000000000000,48.500000000000000,-28,,15,HYD,HYDRANT,,-00,NS,NE,INSVC,28958,14.959646790245138
20895,25-02,,126.000000000000000,145.000000000000000,23,,19,PS-LAY,PAY STATION - BUS LAYOVER,240,-08,PAID,NW,INSVC,58685,18.999617700599284
21066,04-25,,228.000000000000000,246.000000000000000,-28,,18,PS,PAY STATION,240,-18,PAID,NE,INSVC,28958,17.951588149810906
21131,25-02,,112.500000000000000,129.500000000000000,-23,,17,PS,PAY STATION,240,-07,PAID,SE,INSVC,58686,16.999719307615575
21253,25-02,,219.500000000000000,236.500000000000000,23,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-16,PAID,NW,INSVC,58685,16.999676275031106
21296,04-25,,284.500000000000000,294.000000000000000,-28,,10,CLR,CLEARANCE,,,NP,NE,INSVC,28958,9.474441667361209
21317,25-02,,107.000000000000000,126.000000000000000,23,,19,PS-LAY,PAY STATION - BUS LAYOVER,240,-06,PAID,NW,INSVC,58685,18.999708095755700
21418,04-25,,114.000000000000000,120.500000000000000,-28,,6,CLR,CLEARANCE,,,NP,NE,INSVC,28958,6.482500287116272
21483,25-02,,212.500000000000000,219.500000000000000,23,,7,CLR,CLEARANCE,,,NP,NW,INSVC,58685,6.999835806857419
21604,04-25,,226.000000000000000,244.000000000000000,30,,18,PS,PAY STATION,240,-19,PAID,SW,INSVC,28957,17.951540826738157
21648,04-25,,210.000000000000000,228.000000000000000,-28,,18,PS,PAY STATION,240,-16,PAID,NE,INSVC,28958,17.951583892974682
21713,25-02,,279.000000000000000,296.000000000000000,-23,,17,XW,CROSSWALK,,,NS,SE,INSVC,58686,16.999676286061067
21770,04-25,,251.000000000000000,255.000000000000000,30,,4,PS-MC,PAY STATION - MOTORCYCLE,240,-21A,PAID,SW,INSVC,28957,3.989236544485614
21816,04-25,,120.500000000000000,140.000000000000000,-28,,20,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-08T,LOAD,NE,INSVC,28958,19.447556706131760
21950,25-02,,29.000000000000000,44.000000000000000,-23,,15,XW,CROSSWALK,,,NS,SE,INSVC,58686,14.999734871540042
22050,04-25,,70.000000000000000,77.000000000000000,30,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28957,6.981173669248574
22115,25-02,,44.000000000000000,69.000000000000000,-23,,25,CRBBLB,CURB BULB,,-01,NS,SE,INSVC,58686,24.999527998204908
22180,25-02,,149.000000000000000,172.000000000000000,23,,23,ALLEY,ALLEY,,-10,NS,NW,INSVC,58685,22.999586583701610
22236,04-25,,208.500000000000000,226.000000000000000,30,,18,PS,PAY STATION,240,-17,PAID,SW,INSVC,28957,17.452914767345796
22282,04-25,,159.000000000000000,166.000000000000000,-28,,7,CLR,CLEARANCE,,,NP,NE,INSVC,28958,6.981173669248574
22303,25-02,,254.500000000000000,261.500000000000000,23,,7,CLR,CLEARANCE,,,NP,NW,INSVC,58685,6.999926203049827
22361,04-25,,255.000000000000000,259.000000000000000,30,,4,CRBBLB,CURB BULB,,,NS,SW,INSVC,28957,3.989236555506127
22406,04-25,,94.000000000000000,114.000000000000000,-28,,20,PS,PAY STATION,240,-06,PAID,NE,INSVC,28958,19.946182755489609
22533,25-02,,195.000000000000000,212.500000000000000,23,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-14,PAID,NW,INSVC,58685,17.499684248755859
22591,04-25,,121.000000000000000,140.000000000000000,30,,19,PS,PAY STATION,240,-09,PAID,SW,INSVC,28957,18.948883323701924
22636,04-25,,185.000000000000000,203.000000000000000,-28,,18,PS,PAY STATION,240,-14,PAID,NE,INSVC,28958,17.951631236983907
22700,25-02,,69.000000000000000,88.000000000000000,-23,,19,PLZ,PASSENGER LOAD ZONE,3,-03,ZONE,SE,INSVC,58686,18.999660712085266
22765,25-02,,88.000000000000000,105.500000000000000,-23,,18,PS,PAY STATION,240,-05,PAID,SE,INSVC,58686,17.499684248755859
22866,04-25,,48.500000000000000,67.500000000000000,-28,,19,PS,PAY STATION,240,-02,PAID,NE,INSVC,28958,18.948883313672301
22930,25-02,,172.000000000000000,177.000000000000000,23,,5,CLR,CLEARANCE,,,NP,NW,INSVC,58685,4.999894393510210
23029,04-25,,21.000000000000000,36.000000000000000,30,,15,XW,CROSSWALK,,,NS,SW,INSVC,28957,14.959646779224649
23100,04-25,,94.000000000000000,114.000000000000000,30,,20,PS,PAY STATION,240,-07,PAID,SW,INSVC,28957,19.946182765519211
23163,25-02,,175.000000000000000,180.000000000000000,-23,,5,CLR,CLEARANCE,,,NP,SE,INSVC,58686,4.999941755905374
23218,04-25,,159.500000000000000,166.500000000000000,30,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28957,6.981221002271344
23265,04-25,,20.000000000000000,22.500000000000000,-28,,2,CLR,CLEARANCE,,,NP,NE,INSVC,28958,2.493311065471886
23286,25-02,,19.000000000000000,29.000000000000000,-23,,10,CRBBLB,CURB BULB,,,NS,SE,INSVC,58686,9.999793115634981
23350,25-02,,261.500000000000000,279.000000000000000,23,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-20,PAID,NW,INSVC,58685,17.499636864099749
23451,04-25,,74.000000000000000,94.000000000000000,-28,,20,PS,PAY STATION,240,-04,PAID,NE,INSVC,28958,19.946182765519211
23516,25-02,,236.500000000000000,254.500000000000000,23,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-18,PAID,NW,INSVC,58685,17.999692191412770
23572,04-25,,140.000000000000000,159.500000000000000,30,,20,PS,PAY STATION,240,-11,PAID,SW,INSVC,28957,19.447509384088058
23618,04-25,,67.500000000000000,74.000000000000000,-28,,6,CLR,CLEARANCE,,,NP,NE,INSVC,28958,6.482547630895778
23680,04-25,,246.000000000000000,253.000000000000000,-28,,7,CLR,CLEARANCE,,,NP,NE,INSVC,28958,6.981173669248574
23745,25-02,,177.000000000000000,195.000000000000000,23,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-12,PAID,NW,INSVC,58685,17.999692180382809
23801,04-25,,274.000000000000000,290.000000000000000,30,,16,CLR,CLEARANCE,,,NP,SW,INSVC,28957,15.956946199983483
23846,04-25,,270.000000000000000,280.000000000000000,-28,,10,XW,CROSSWALK,,,NS,NE,INSVC,28958,9.973067716727131
23910,25-02,,146.500000000000000,151.500000000000000,-23,,5,CLR,CLEARANCE,,,NP,SE,INSVC,58686,4.999894382480353
23939,02-26,,11.000000000000000,18.000000000000000,-28,,7,CLR,CLEARANCE,,,NP,NE,INSVC,25718,6.977795154617882
23978,25-02,,180.000000000000000,279.000000000000000,-23,,99,BUSLAY,BUS LAYOVER ZONE,,-11/19,BUS,SE,INSVC,58686,98.998186450562457
24033,04-25,,201.500000000000000,208.500000000000000,30,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28957,6.981173669248574
24077,04-25,,77.000000000000000,94.000000000000000,30,,17,PS,PAY STATION,240,-05,PAID,SW,INSVC,28957,16.954288718974784
24142,25-02,,105.500000000000000,112.500000000000000,-23,,7,CLR,CLEARANCE,,,NP,SE,INSVC,58686,6.999883170437927
24261,04-25,,259.000000000000000,274.000000000000000,30,,15,XW,CROSSWALK,,,NS,SW,INSVC,28957,14.959646779224649
24307,04-25,,203.000000000000000,210.000000000000000,-28,,7,CLR,CLEARANCE,,,NP,NE,INSVC,28958,6.981130592037770
24328,25-02,,24.000000000000000,40.000000000000000,23,,16,XW,CROSSWALK,,,NS,NW,INSVC,58685,15.999703413319011
24430,04-25,,280.000000000000000,284.500000000000000,-28,,4,CR,CURB RAMP,,,NS,NE,INSVC,28958,4.487862603875631
24495,25-02,,19.000000000000000,24.000000000000000,23,,5,CLR,CLEARANCE,,,NP,NW,INSVC,58685,4.999898733563201
24556,25-02,,279.000000000000000,296.000000000000000,23,,17,XW,CROSSWALK,,,NS,NW,INSVC,58685,16.999676276041853
24660,04-25,,166.000000000000000,185.000000000000000,-28,,19,PS,PAY STATION,240,-12,PAID,NE,INSVC,28958,18.948840247528118
24725,25-02,,151.500000000000000,175.000000000000000,-23,,24,ALLEY,ALLEY,,,NS,SE,INSVC,58686,23.499551503817692
24782,04-25,,244.000000000000000,251.000000000000000,30,,7,BA,BARRIER AREA,,,NS,SW,INSVC,28957,6.981173680269037
24961,25-02,,129.500000000000000,146.500000000000000,-23,,17,PS,PAY STATION,240,-09,PAID,SE,INSVC,58686,16.999676286061067
25060,04-25,,36.000000000000000,70.000000000000000,30,,34,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-01/03T,LOAD,SW,INSVC,28957,33.908487026715555
25135,24-02,,148.000000000000000,153.000000000000000,30,,5,CLR,CLEARANCE,,,NP,NW,INSVC,76985,4.986247741669715
25167,26-04,,48.000000000000000,64.000000000000000,-25,,16,CRBBLB,CURB BULB,,-01,NS,SE,INSVC,81294,15.956969836471448
25185,26-02,,176.500000000000000,193.500000000000000,-27,,17,PS,PAY STATION,240,-13,PAID,SE,INSVC,58622,16.949133152263787
25211,25-04,,28.000000000000000,35.500000000000000,24,,8,CLR,CLEARANCE,,,NP,NW,INSVC,35945,7.478735853454747
25253,24-02,,231.000000000000000,248.000000000000000,30,,17,PS,PAY STATION,240,-18,PAID,NW,INSVC,76985,16.953105426440288
25260,02-26,,130.000000000000000,150.000000000000000,-28,,20,PLZ,PASSENGER LOAD ZONE,3,-10,ZONE,NE,INSVC,25718,19.936468909257020
25301,24-02,,170.000000000000000,175.000000000000000,-30,,5,CLR,CLEARANCE,,,NP,SE,INSVC,76986,4.986247741669715
25308,26-02,,209.500000000000000,215.500000000000000,23,,6,CLR,CLEARANCE,,,NP,NW,INSVC,58621,5.982043710177245
25333,25-04,,107.500000000000000,126.500000000000000,24,,19,PS,PAY STATION,240,-06,PAID,NW,INSVC,35945,18.946169923423341
25339,04-27,,21.000000000000000,23.000000000000000,28,,2,CLR,CLEARANCE,,,NP,SW,INSVC,28961,1.999209395703363
25491,02-26,,182.500000000000000,188.500000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,25717,5.980917442117164
25529,24-02,,106.000000000000000,113.000000000000000,-30,,7,CLR,CLEARANCE,,,NP,SE,INSVC,76986,6.980700364661118
25536,26-02,,106.500000000000000,124.500000000000000,23,,18,PS,PAY STATION,240,-06,PAID,NW,INSVC,58621,17.946131109482025
25564,26-04,,45.000000000000000,48.000000000000000,-25,,3,CR,CURB RAMP,,,NS,SE,INSVC,81294,2.991945302413928
25580,26-02,,17.000000000000000,45.000000000000000,23,,28,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NW,INSVC,58621,27.916218301756452
25641,24-04,,61.000000000000000,68.000000000000000,30,,7,CLR,CLEARANCE,,,NP,NW,INSVC,9149,6.978990599139948
25652,01-27,,33.000000000000000,45.000000000000000,-29,,12,TAZ,TOW AWAY ZONE,,-00,NP,NE,INSVC,68922,11.999369020900271
25654,24-02,,248.000000000000000,268.000000000000000,30,,20,NP,NO PARKING,,-20,NP,NW,INSVC,76985,19.944853235852833
25661,02-26,,228.500000000000000,245.500000000000000,27,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-19,PAID,SW,INSVC,25717,16.946012307111797
25681,04-23,,198.500000000000000,328.500000000000000,30,,130,OTHERP,OTHER SPACE TYPE - YES PARKING,,-17/27,ZONE,SW,INSVC,28953,129.710282190998583
25683,24-04,,31.000000000000000,44.000000000000000,-30,,13,XW,CROSSWALK,,,NS,SE,INSVC,9150,12.960905650109456
25695,24-02,,208.000000000000000,214.000000000000000,30,,6,CLR,CLEARANCE,,,NP,NW,INSVC,76985,5.983452507582252
25702,26-02,,192.500000000000000,209.500000000000000,23,,17,PS,PAY STATION,240,-14,PAID,NW,INSVC,58621,16.949085801709540
25713,01-27,,61.500000000000000,76.000000000000000,-29,,14,NP,NO PARKING,,-04,NP,NE,INSVC,68922,14.499262439359413
25722,02-26,,188.500000000000000,205.500000000000000,27,,17,PLZ,PASSENGER LOAD ZONE,3,-15,ZONE,SW,INSVC,25717,16.946008059389108
25743,04-23,,389.500000000000000,400.500000000000000,30,,11,XW,CROSSWALK,,,NS,SW,INSVC,28953,10.975391507779047
25759,24-02,,214.000000000000000,231.000000000000000,30,,17,PS,PAY STATION,240,-16,PAID,NW,INSVC,76985,16.953195846984677
25792,25-04,,77.000000000000000,102.000000000000000,24,,25,PLZ,PASSENGER LOAD ZONE,3,-04,ZONE,NW,INSVC,35945,24.929187023882371
25796,04-27,,22.000000000000000,37.000000000000000,-27,,15,XW,CROSSWALK,,,NS,NE,INSVC,28962,14.994460466853882
25809,26-02,,279.500000000000000,298.000000000000000,-27,,18,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,SE,INSVC,58622,18.444632234888612
25837,25-04,,54.000000000000000,60.500000000000000,24,,6,NP,NO PARKING,,-00,NP,NW,INSVC,35945,6.481531191885746
25868,24-04,,30.500000000000000,43.500000000000000,30,,13,XW,CROSSWALK,,,NS,NW,INSVC,9149,12.960905650109456
25888,02-26,,230.000000000000000,250.000000000000000,-28,,20,PS,PAY STATION,240,-20,PAID,NE,INSVC,25718,19.936421586381329
25912,26-04,,133.500000000000000,152.500000000000000,-25,,19,BA,BARRIER AREA,,-13,NS,SE,INSVC,81294,18.948915149881973
25923,24-02,,68.000000000000000,88.000000000000000,-30,,20,PS,PAY STATION,240,-03,PAID,SE,INSVC,76986,19.944853235852833
25930,26-02,,215.500000000000000,233.000000000000000,23,,18,PS,PAY STATION,240,-16,PAID,NW,INSVC,58621,17.447629985114162
25960,04-27,,92.000000000000000,97.000000000000000,-27,,5,CLR,CLEARANCE,,,NP,NE,INSVC,28962,4.998197979936225
25973,26-02,,214.000000000000000,232.500000000000000,-27,,18,DW,DRIVEWAY,,-17,NS,SE,INSVC,58622,18.444632233889159
25997,01-27,,36.000000000000000,42.000000000000000,29,,6,CR,CURB RAMP,,,NS,SW,INSVC,68921,5.999617768482588
26006,02-26,,148.500000000000000,165.500000000000000,27,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-11,PAID,SW,INSVC,25717,16.945964983127094
26025,25-04,,102.000000000000000,107.500000000000000,24,,6,CLR,CLEARANCE,,,NP,NW,INSVC,35945,5.484369583261667
26042,26-02,,254.500000000000000,279.500000000000000,-27,,25,NP,NO PARKING,,-21,NP,SE,INSVC,58622,24.925172776946496
26067,01-27,,21.000000000000000,26.000000000000000,29,,5,CLR,CLEARANCE,,,NP,SW,INSVC,68921,4.999735281967917
26082,24-04,,69.000000000000000,86.500000000000000,-30,,18,PS,PAY STATION,240,-03,PAID,SE,INSVC,9150,17.447343010566811
26102,26-04,,105.500000000000000,122.500000000000000,30,,17,PS,PAY STATION,240,-06,PAID,NW,INSVC,81293,16.954299292115909
26117,24-02,,112.000000000000000,130.000000000000000,30,,18,PS,PAY STATION,240,-06,PAID,NW,INSVC,76985,17.950353293592670
26233,01-27,,45.000000000000000,61.500000000000000,-29,,16,DW,DRIVEWAY,,-02,NS,NE,INSVC,68922,16.499165169502309
26242,02-26,,170.000000000000000,190.000000000000000,-28,,20,PS,PAY STATION,240,-14,PAID,NE,INSVC,25718,19.936421575362978
26281,24-02,,154.000000000000000,170.000000000000000,-30,,16,ALLEY,ALLEY,,,NS,SE,INSVC,76986,15.955900670587702
26347,24-02,,291.000000000000000,296.000000000000000,-30,,5,CLR,CLEARANCE,,,NP,SE,INSVC,76986,4.986200421500409
26383,04-27,,67.500000000000000,92.000000000000000,-27,,24,PLZ,PASSENGER LOAD ZONE,3,-04,ZONE,NE,INSVC,28962,24.490999152744440
26473,02-26,,150.000000000000000,170.000000000000000,-28,,20,PLZ,PASSENGER LOAD ZONE,3,-12,ZONE,NE,INSVC,25718,19.936511986518884
26511,24-02,,18.000000000000000,29.000000000000000,30,,11,CRBBLB,CURB BULB,,,NS,NW,INSVC,76985,10.969652918902179
26518,26-02,,99.500000000000000,106.500000000000000,23,,7,CLR,CLEARANCE,,,NP,NW,INSVC,58621,6.978998609445821
26546,26-04,,35.000000000000000,45.000000000000000,-25,,10,XW,CROSSWALK,,,NS,SE,INSVC,81294,9.973126615839313
26554,24-02,,19.000000000000000,30.000000000000000,-30,,11,CLR,CLEARANCE,,,NP,SE,INSVC,76986,10.969700249247232
26561,26-02,,151.000000000000000,172.500000000000000,-27,,22,ALLEY,ALLEY,,-11,NS,SE,INSVC,58622,21.435630419214483
26604,04-23,,392.500000000000000,403.500000000000000,-34,,11,XW,CROSSWALK,,,NS,NE,INSVC,28954,10.975462859206875
26702,02-26,,30.000000000000000,130.000000000000000,-28,,100,NP,NO PARKING,,-00/08,NP,NE,INSVC,25718,99.682292945667044
26737,24-02,,67.000000000000000,87.000000000000000,30,,20,PS,PAY STATION,240,-02,PAID,NW,INSVC,76985,19.944900566201262
26772,26-04,,29.000000000000000,35.000000000000000,-25,,6,CLR,CLEARANCE,,,NP,SE,INSVC,81294,5.983890593800477
26780,24-02,,30.000000000000000,45.000000000000000,-30,,15,XW,CROSSWALK,,,NS,SE,INSVC,76986,14.958605484165398
26828,24-04,,55.000000000000000,69.000000000000000,-30,,14,TAZ,TOW AWAY ZONE,,-01,NP,SE,INSVC,9150,13.957890787503850
26848,26-04,,45.000000000000000,47.500000000000000,30,,2,CLR,CLEARANCE,,,NP,NW,INSVC,81293,2.493302091443338
26860,01-27,,62.000000000000000,103.000000000000000,29,,41,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-03/05,LOAD,SW,INSVC,68921,40.997941246576360
26896,24-04,,104.000000000000000,111.000000000000000,-30,,7,CLR,CLEARANCE,,,NP,SE,INSVC,9150,6.978908723117618
26915,24-04,,44.000000000000000,61.000000000000000,30,,17,PLZ,PASSENGER LOAD ZONE,3,-00,ZONE,NW,INSVC,9149,16.948803108593836
26928,24-02,,268.000000000000000,290.000000000000000,30,,22,XW,CROSSWALK,,,NS,NW,INSVC,76985,21.939396259345330
26935,02-26,,100.500000000000000,106.500000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,25717,5.980917442117164
26957,25-04,,37.000000000000000,47.500000000000000,-23,,10,XW,CROSSWALK,,,NS,SE,INSVC,35946,10.470225065032023
26970,24-02,,174.000000000000000,191.000000000000000,30,,17,PS,PAY STATION,240,-12,PAID,NW,INSVC,76985,16.953152777878266
26977,26-02,,250.000000000000000,279.000000000000000,23,,29,NP,NO PARKING,,-20,NP,NW,INSVC,58621,28.913216269085211
27020,26-02,,237.500000000000000,254.500000000000000,-27,,17,PS,PAY STATION,240,-19,PAID,SE,INSVC,58622,16.949085801709540
27053,02-26,,245.500000000000000,273.500000000000000,27,,28,CRBBLB,CURB BULB,,-21,NS,SW,INSVC,25717,27.911051385941825
27077,24-04,,86.500000000000000,104.000000000000000,-30,,18,PS,PAY STATION,240,-05,PAID,SE,INSVC,9150,17.447347275728550
27078,26-04,,129.500000000000000,146.500000000000000,30,,17,PS,PAY STATION,240,-08,PAID,NW,INSVC,81293,16.954303610580890
27093,24-02,,260.000000000000000,269.000000000000000,-30,,9,CLR,CLEARANCE,,-19,NP,SE,INSVC,76986,8.975200316961931
27100,26-02,,149.500000000000000,175.000000000000000,23,,26,ALLEY,ALLEY,,-10,NS,NW,INSVC,58621,25.423673912333459
27123,25-04,,109.000000000000000,128.000000000000000,-23,,19,PS,PAY STATION,240,-05,PAID,SE,INSVC,35946,18.946169923423341
27125,26-04,,83.500000000000000,96.000000000000000,-25,,12,PS,PAY STATION,240,-05,PAID,SE,INSVC,81294,12.466381354073048
27279,24-02,,290.000000000000000,301.000000000000000,30,,11,CLR,CLEARANCE,,,NP,NW,INSVC,76985,10.969700259277516
27286,02-26,,211.500000000000000,228.500000000000000,27,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-17,PAID,SW,INSVC,25717,16.946008070407455
27311,24-04,,102.000000000000000,109.000000000000000,30,,7,CLR,CLEARANCE,,,NP,NW,INSVC,9149,6.978908733145746
27312,26-04,,122.500000000000000,129.500000000000000,30,,7,CLR,CLEARANCE,,,NP,NW,INSVC,81293,6.981177005891012
27327,24-02,,217.000000000000000,235.000000000000000,-30,,18,PS-CAR,PAY STATION - CARPOOL,240,-15,CARPOOL,SE,INSVC,76986,17.950400612873690
27359,25-04,,84.000000000000000,102.000000000000000,-23,,18,PS,PAY STATION,240,-03,PAID,SE,INSVC,35946,17.949008282699069
27360,24-04,,45.000000000000000,55.000000000000000,-30,,10,CR,CURB RAMP,,,NS,SE,INSVC,9150,9.969902919236493
27378,26-02,,193.500000000000000,210.500000000000000,-27,,17,PS,PAY STATION,240,-15,PAID,SE,INSVC,58622,16.949128859789685
27449,01-27,,103.000000000000000,108.000000000000000,29,,5,CLR,CLEARANCE,,,NP,SW,INSVC,68921,4.999735281967917
27458,02-26,,12.000000000000000,31.500000000000000,27,,20,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,SW,INSVC,25717,19.438070996586717
27518,02-26,,31.500000000000000,64.500000000000000,27,,33,CRBBLB,CURB BULB,,-01,NS,SW,INSVC,25717,32.895138418472229
27543,24-04,,27.000000000000000,31.000000000000000,-30,,4,CLR,CLEARANCE,,,NP,SE,INSVC,9150,3.987987868276896
27549,04-27,,33.000000000000000,50.000000000000000,28,,17,PS,PAY STATION,240,-01,PAID,SW,INSVC,28961,16.993747402908578
27557,24-02,,87.000000000000000,105.000000000000000,30,,18,PS,PAY STATION,240,-04,PAID,NW,INSVC,76985,17.950396363897330
27669,24-04,,127.000000000000000,145.000000000000000,30,,18,PS,PAY STATION,240,-08,PAID,NW,INSVC,9149,17.945861176238200
27689,02-26,,210.000000000000000,230.000000000000000,-28,,20,PS,PAY STATION,240,-18,PAID,NE,INSVC,25718,19.936511986518884
27710,04-23,,352.500000000000000,389.500000000000000,30,,37,TAZ,TOW AWAY ZONE,,-31/33,NP,SW,INSVC,28953,36.917545326405921
27713,26-04,,34.500000000000000,45.000000000000000,30,,10,XW,CROSSWALK,,,NS,NW,INSVC,81293,10.471812860185073
27724,24-02,,88.000000000000000,106.000000000000000,-30,,18,PS,PAY STATION,240,-05,PAID,SE,INSVC,76986,17.950400602843384
27731,26-02,,233.000000000000000,250.000000000000000,23,,17,PS,PAY STATION,240,-18,PAID,NW,INSVC,58621,16.949133152263787
27755,04-23,,216.500000000000000,384.500000000000000,-34,,168,DW,DRIVEWAY,,-16/34,NS,NE,INSVC,28954,167.625570266735480
27760,04-27,,45.500000000000000,67.500000000000000,-27,,22,PS,PAY STATION,240,-02,PAID,NE,INSVC,28962,21.991902318954597
27789,24-02,,199.000000000000000,217.000000000000000,-30,,18,PS-CAR,PAY STATION - CARPOOL,240,-13,CARPOOL,SE,INSVC,76986,17.950400613863255
27822,25-04,,77.000000000000000,84.000000000000000,-23,,7,CLR,CLEARANCE,,,NP,SE,INSVC,35946,6.980178741217123
27839,26-02,,45.000000000000000,63.500000000000000,23,,18,CRBBLB,CURB BULB,,-00,NS,NW,INSVC,58621,18.444584884362712
27867,25-04,,60.500000000000000,77.000000000000000,24,,16,BIKE,BIKE ZONE,,-02,BIKE,NW,INSVC,35945,16.453289561992822
27879,24-04,,111.000000000000000,129.000000000000000,-30,,18,PS,PAY STATION,240,-07,PAID,SE,INSVC,9150,17.945861176238200
27909,01-27,,108.000000000000000,133.000000000000000,29,,25,DW,DRIVEWAY,,-07,NS,SW,INSVC,68921,24.998715189279018
27918,02-26,,205.500000000000000,211.500000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,25717,5.980917432085189
27939,04-23,,384.500000000000000,392.500000000000000,-34,,8,NP,NO PARKING,,-36,NP,NE,INSVC,28954,7.982165925440031
27940,25-04,,102.000000000000000,109.000000000000000,-23,,7,CLR,CLEARANCE,,,NP,SE,INSVC,35946,6.980135709505570
27953,24-02,,235.000000000000000,242.000000000000000,-30,,7,CLR,CLEARANCE,,,NP,SE,INSVC,76986,6.980700353641273
28003,26-02,,232.500000000000000,237.500000000000000,-27,,5,CLR,CLEARANCE,,,NP,SE,INSVC,58622,4.985041460684524
28036,02-26,,18.000000000000000,30.000000000000000,-28,,12,XWAREA,NOT A DESIGNATED CROSSWALK,240,,NS,NE,INSVC,25718,11.961882197112132
28061,26-04,,47.500000000000000,64.500000000000000,30,,17,PS,PAY STATION,240,-00,PAID,NW,INSVC,81293,16.954256258677546
28076,24-02,,131.000000000000000,149.000000000000000,-30,,18,PS,PAY STATION,240,-09,PAID,SE,INSVC,76986,17.950400613863255
28083,26-02,,142.500000000000000,149.500000000000000,23,,7,CLR,CLEARANCE,,,NP,NW,INSVC,58621,6.979041667536283
28099,01-27,,26.000000000000000,36.000000000000000,29,,10,XW,CROSSWALK,,,NS,SW,INSVC,68921,9.999513616684760
28114,24-04,,85.000000000000000,102.000000000000000,30,,17,PS,PAY STATION,240,-04,PAID,NW,INSVC,9149,16.948850446404336
28131,04-23,,335.500000000000000,352.500000000000000,30,,17,DW,DRIVEWAY,,-29,NS,SW,INSVC,28953,16.962070284153636
28148,24-02,,175.000000000000000,192.000000000000000,-30,,17,PS-CAR,PAY STATION - CARPOOL,240,-11,CARPOOL,SE,INSVC,76986,16.953105436470597
28263,01-27,,106.000000000000000,144.000000000000000,-29,,38,PS-SBO,PAY STATION - SHUTTLE BUS ONLY,240,-08/10,PAID,NE,INSVC,68922,37.998061358712583
28272,02-26,,64.500000000000000,82.500000000000000,27,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-03,PAID,SW,INSVC,25717,17.942842705438473
28280,26-04,,64.500000000000000,81.500000000000000,30,,17,PS,PAY STATION,240,-02,PAID,NW,INSVC,81293,16.954346654926450
